Identifier,Title,Description,Currency,Amount Applied For,Amount Awarded,Amount Disbursed,Award Date,URL,Planned Dates:Start Date,Planned Dates:End Date,Planned Dates:Duration (months),Recipient Org:Identifier,Recipient Org:Name,Recipient Org:Charity Number,Recipient Org:Company Number,Recipient Org:Street Address,Recipient Org:City,Recipient Org:County,Recipient Org:Country,Recipient Org:Postal Code,Recipient Org:Description,Recipient Org:Web Address,Beneficiary Location:Name,Beneficiary Location:Country Code,Beneficiary Location:Latitude,Beneficiary Location:Longitude,Beneficiary Location:Geographic Code,Beneficiary Location:Geographic Code Type,Funding Org:Identifier,Funding Org:Name,Funding Org:Department,Grant Programme:Code,Grant Programme:Title,Grant Programme:URL,From an open call?,Related Activity,Last modified,Data Source
360G-traffordmbc-VSG-UP-17006,Voluntary Sector Grant to Sport Works (Manchester & Cheshire) LTD,Swimming and Activity sessions for disabled young people from Urmston & Partington.,GBP,,2781,,2017-06-10,,,,12,GB-COH-09269806,Sport Works (Manchester & Cheshire) LTD,,09269806,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17007,Voluntary Sector Grant to G-Force,"Men in Sheds project, reducing social isolation in the over 50's.",GBP,,2000,,2017-06-17,,,,12,GB-CHC-1110767,G-Force,1110767,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17008,Voluntary Sector Grant to Art with a Heart,"Heritage timeline trail through Altrincham town centre, in partnership with FabLab.",GBP,,2000,,2017-06-17,,,,12,GB-CHC-1159034,Art with a Heart,1159034,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17009,Voluntary Sector Grant to Seed Studios,Supporting mental health and emotional wellbeing through guitar based music sessions.,GBP,,1955,,2017-06-17,,,,12,GB-CHC-1172658,Seed Studios,1172658,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17010,"Voluntary Sector Grant to TLC: Talk, Listen, Change",Free Counselling sessions in South Trafford to reduce isolation and improve emotional wellbeing,GBP,,1000,,2017-06-17,,,,12,GB-COH-01559314,"TLC: Talk, Listen, Change",0512710,01559314,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17011,Voluntary Sector Grant to Our Altrincham,Lamp post planters in Altrincham town centre,GBP,,2000,,2017-06-17,,,,12,GB-COH-08285266,Our Altrincham,,08285266,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17012,Voluntary Sector Grant to Prevent Breast Cancer Limited,Coordinator's salary and training support for the coffee shop volunteers.,GBP,,500,,2017-06-17,,,,12,GB-COH-04831397,Prevent Breast Cancer Limited,1109839,04831397,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17013,Voluntary Sector Grant to Smallwords,Supporting emotional wellbeing through creative writing workshops,GBP,,1000,,2017-06-17,,,,12,360G-trafford-smallwords,Smallwords,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17014,Voluntary Sector Grant to The Sport Business C.I.C,Sport sessions with local schools to engage young people,GBP,,2000,,2017-06-17,,,,12,GB-COH-06596982,The Sport Business C.I.C,,06596982,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17015,Voluntary Sector Grant to Altrincham Baptist Church,"Eat Well for Less' workshop course encouraging  healthy eating on a budget. Delivered at The Hub, Altrincham.",GBP,,1980,,2017-06-17,,,,12,GB-CHC-1130343,Altrincham Baptist Church,1130343,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-STH-17016,Voluntary Sector Grant to Trafford Community Leisure Trust,Community cycle ride sessions around South Trafford.,GBP,,1000,,2017-06-17,,,,12,GB-COH-04656262,Trafford Community Leisure Trust,1105629,04656262,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-SAL-17017,Voluntary Sector Grant to Friends of Ashton Park,"Nets, Hoops and gardening equipment",GBP,,1129,,2017-06-18,,,,12,360G-trafford-friends_of_ashton_park,Friends of Ashton Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-SAL-17018,Voluntary Sector Grant to Cyril Flint Befrienders,Befriending service,GBP,,1500,,2017-06-18,,,,12,GB-COH-07962245,Cyril Flint Befrienders,1146179,07962245,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-SAL-17019,Voluntary Sector Grant to Trafford Carers Centre,Carers Choir,GBP,,1500,,2017-06-18,,,,12,GB-COH-04695523,Trafford Carers Centre,1102075,04695523,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-SAL-17020,Voluntary Sector Grant to New Way Forward,Men and Ladies Group,GBP,,1000,,2017-06-18,,,,12,GB-COH-04783624,New Way Forward,508746,04783624,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-07T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-SAL-17021,Voluntary Sector Grant to 4 Cheeky Monkeys CIC,Purchase Equipment ,GBP,,421.43,,2017-06-18,,,,12,GB-COH-08313107,4 Cheeky Monkeys CIC,,08313107,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-SAL-17022,Voluntary Sector Grant to Friends of Lime Tree Primary Academy,Purchase Equipment ,GBP,,550,,2017-06-18,,,,12,360G-trafford-friends_of_lime_tree_primary_academy,Friends of Lime Tree Primary Academy,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-SAL-17023,Voluntary Sector Grant to Friends of the Bridgewater Canal,Care for the Bridgewater Canal,GBP,,990,,2017-06-18,,,,12,360G-trafford-friends_of_the_bridgewater_canal,Friends of the Bridgewater Canal,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-SAL-17024,Voluntary Sector Grant to Sale United Reformed Church,Dorothy's Memory Café,GBP,,1500,,2017-06-18,,,,12,360G-trafford-sale_united_reformed_church,Sale United Reformed Church,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-SAL-17025,Voluntary Sector Grant to The Friends of Moor Nook Park,Autumn Community Fun Day,GBP,,1409.97,,2017-06-18,,,,12,360G-trafford-the_friends_of_moor_nook_park,The Friends of Moor Nook Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-SAL-17026,Voluntary Sector Grant to The Friends of Walkden Gardens,Labyrinth,GBP,,1500,,2017-06-18,,,,12,360G-trafford-the_friends_of_walkden_gardens,The Friends of Walkden Gardens,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-SAL-17027,Voluntary Sector Grant to We Are Sale Moor Community Interest Company,Improve Sale moor Village,GBP,,1499.6,,2017-06-18,,,,12,GB-COH-10158145,We Are Sale Moor Community Interest Company,,10158145,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-OTS-17028,Voluntary Sector Grant to Trafford African & caribbean over 50's club,Funding to continue TAC's operations and facilitate new events.,GBP,,2000,,2017-06-24,,,,12,360G-trafford-trafford_african_and_caribbean_over_50s_club,Trafford African & caribbean over 50's club,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-OTS-17029,Voluntary Sector Grant to St. John's Centre,Two week summer school - 30 spaces each day with young people.,GBP,,1990,,2017-06-24,,,,12,GB-COH-07597525,St. John's Centre,1146058,07597525,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-OTS-17030,Voluntary Sector Grant to Seed Studios,Funding for one-to-one work with people interested in music but unable to afford instruments/lessons.,GBP,,427,,2017-06-24,,,,12,GB-CHC-1172658,Seed Studios,1172658,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-OTS-17031,"Voluntary Sector Grant to TLC: Talk, Listen, Change",To reduce social isolation and improve mental health. Counselling free of charge.,GBP,,1996.62,,2017-06-24,,,,12,GB-COH-01559314,"TLC: Talk, Listen, Change",0512710,01559314,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-OTS-17032,Voluntary Sector Grant to Trafford Carers Centre,Gardening group - to provide support for carers enabling respite from caring.,GBP,,1949,,2017-06-24,,,,12,GB-COH-04695523,Trafford Carers Centre,1102075,04695523,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-OTS-17033,Voluntary Sector Grant to Friends of Hullard Park,"Re-establishing Wildflower Meadow, community learning to care for it.",GBP,,2000,,2017-06-24,,,,12,360G-trafford-friends_of_hullard_park,Friends of Hullard Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-OTS-17034,Voluntary Sector Grant to Friends of Victoria Park,Funding for new kitchen in new community building in park.,GBP,,2000,,2017-06-24,,,,12,360G-trafford-friends_of_victoria_park,Friends of Victoria Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-OTS-17035,Voluntary Sector Grant to Gorse Hill Learning Allotment,Purchase items for all year round outdoor learning/social growing space.,GBP,,1945.43,,2017-06-24,,,,12,360G-trafford-gorse_hill_learning_allotment,Gorse Hill Learning Allotment,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-OTS-17036,Voluntary Sector Grant to Stretford Children's Theatre,Children's project leading to a public performance looking at our community and the challenges faced.,GBP,,427,,2017-06-24,,,,12,GB-CHC-1175334,Stretford Children's Theatre,1175334,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-OTS-17037,"Voluntary Sector Grant to The Garden Project at the Centenary Gardens, Old Trafford",Funding to replace existing vegetable plots etc that have become unsafe.,GBP,,2000,,2017-06-24,,,,12,360G-trafford-the_garden_project_at_the_centenary_gardens_old_trafford,"The Garden Project at the Centenary Gardens, Old Trafford",,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG-OTS-17038,Voluntary Sector Grant to Theatre Of The Senses,"Project tackling poverty, loneliness, isolation, mental health/wellbeing.",GBP,,1720,,2017-06-24,,,,12,360G-trafford-theatre_of_the_senses,Theatre Of The Senses,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2020-11-11T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG18001,Community Cohesion Grant to Caritas,Community Sponsorship Scheme for refugees project bringing Muslim and Christian faiths across Old Trafford and Flixton together ,GBP,,5000,,2018-08-31,,,,12,360G-trafford-caritas,Caritas,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG18002,Community Cohesion Grant to Cycling without Age,Volunteers  will take isolated residents out on bike rides using specially modified cycles,GBP,,1619.14,,2018-08-31,,,,12,GB-CHC-1182812,Cycling without Age,1182812,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG18003,Community Cohesion Grant to Cyril Flint Befrienders,Isolated older people will be supported by volunteers,GBP,,4976,,2018-08-31,,,,12,GB-COH-07962245,Cyril Flint Befrienders,1146179,07962245,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG18004,Community Cohesion Grant to Footlights,Programme for Trafford secondary schools focusing on hate crime,GBP,,4997.08,,2018-08-31,,,,12,GB-COH-06447020,Footlights,,06447020,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG18005,Community Cohesion Grant to Groundwork,Establishing a young person's forum for diverse communities in Old Trafford,GBP,,5100,,2018-08-31,,,,12,GB-COH-06543150,Groundwork Trust GTM,1124508,06543150,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG18006,"Community Cohesion Grant to Hidden Treasure
Discovery Centre",Supporting families and cohesion in Partington by generating local action,GBP,,5000,,2018-08-31,,,,12,GB-COH-10778009,"Hidden Treasure
Discovery Centre",,10778009,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
