area_code,area_name,geography,period,indicator,socio_economic_classification,measure,unit,value
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,196
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,114
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,89
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,223
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,201
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,133
E01006126,Trafford 007B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,90
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,266
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,147
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,298
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,215
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,110
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,77
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,126
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,138
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,88
E01006127,Trafford 007C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,77
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,371
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,277
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,432
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,218
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,124
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,72
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,155
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,118
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,90
E01006128,Trafford 005D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,70
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,227
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,146
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,259
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,163
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,100
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,67
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,128
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,133
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,114
E01006129,Trafford 010B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,47
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,329
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,232
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,386
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,215
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,112
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,76
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,113
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,139
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,73
E01006130,Trafford 007D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,84
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,275
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,237
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,335
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,170
E01006131,Trafford 005E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,127
